send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,good_status,excellent_status,Total Score,SSS,EQnQ,RFS,VFC,EPO,kelas_spbu,penalty_good_alerts,penalty_excellent_alerts
2025-07-29,2025-07-29,74-94502,VII,2025,Jl. Saiful Muluk Kel. Tambun Kec Baulan,Kab Donggala,DODO,SBM Sulteng I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,89.36,88.67,99.04,94.68,93.00,48.10,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-29,2025-07-29,74-92903,VII,2025,"Jl. Trans Palopo â€“ Luwu Utara, Kec. Baebunta",Kab Luwu Utara,,SBM Sulselbar IV Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.07,96.67,100.00,93.43,94.00,49.73,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-28,2025-07-28,14-283624,I,2025,Jl.Lintas Timur,Kab Pelalawan,,SBM Riau III Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,92.77,94.00,100.00,92.34,92.00,65.58,Pasti Pas Good,,Jalur Fast Track
2025-07-28,2025-07-28,74-95105,VII,2025,Dendengan Dalam Manado,Kota Manado,DODO,SBM Sulutgo I Fuel,TAGE3,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,77.68,85.33,76.57,84.40,76.00,46.24,Basic,,"Jalur Fast Track, NFR, Produk JBU"
2025-07-28,2025-07-28,74-95213,VII,2025,Jl. Arie Lasut  Kombos,Kota Manado,DODO,SBM Sulutgo I Fuel,Re-CAE1,Re-CAE2,NOT CERTIFIED,NOT CERTIFIED,74.75,58.21,96.97,89.15,66.50,33.51,Basic,,"Produk JBU, NFR"
2025-07-28,2025-07-28,74-94514,VII,2025,DS. SANDANA TOLI-TOLI,Kab Toli Toli,DODO,SBM Sulteng I Fuel,DAG3,DAGE,CERTIFIED,NOT CERTIFIED,91.16,97.33,96.35,98.30,92.00,42.00,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-28,2025-07-28,54-87204,V,2025,"Lombu, Kec. Wewewa Tim., Kabupaten Sumba Barat Daya",NTT,DODO,SBM NTT I Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,85.25,81.67,98.08,89.57,83.50,50.16,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-27,2025-07-27,21-30622,II,2025,"Jalan TOL Lamping - Palembang KM.311 Pedamaran, Ogan Komering Ilir",OGAN KOMERING ILIR,COCO,SBM Sumsel III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,94.75,97.67,100.00,93.53,100.00,67.30,Pasti Pas Good,,NFR
2025-07-28,2025-07-27,54-87202,V,2025,DS RADAMATA,Sumba barat daya,DODO,SBM NTT I Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,74.93,58.44,93.29,82.46,93.50,28.36,Basic,Izin Prinsip,"NFR, Jalur Fast Track, Izin Prinsip"
2025-07-28,2025-07-27,54-87401,V,2025,Jl. Raya Waikabubak-Anakalang Kec. Katikutana,Kab Sumba Tengah,DODO,SBM NTT I Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,86.28,82.00,100.00,91.14,96.00,38.50,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-27,2025-07-26,14-227312,I,2025,"Jl. P. Sidempuan-Penyabungan, Manunggang",Kota PadangSidempuan,DODO,SBM Sibolga III Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,94.39,96.67,100.00,92.50,98.00,70.90,Pasti Pas Good,,Jalur Fast Track
2025-07-27,2025-07-26,14-2031146,I,2025,Jl. Medan-L. Pakam,Kab Deli Serdang,DODO,SBM Medan II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,88.25,83.67,99.13,85.40,98.00,65.12,Pasti Pas Good,,NFR
2025-07-27,2025-07-26,14-287611,I,2025,JL.SUDIRMAN LINTAS RIAU Rokan Hilir,Kab.Rokan Hulu,DODO,SBM Riau II Fuel,Re-CAE1,Re-CAE2,NOT CERTIFIED,NOT CERTIFIED,87.29,81.89,100.00,88.45,99.00,53.78,Basic,APAB,"APAB, NFR"
2025-07-27,2025-07-26,24-36607,II,2025,Jl. Jambi Bulian Sungai Duren,Kab Muara Jambi,DODO,SBM Jambi I Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,63.92,57.78,84.23,62.55,64.00,17.70,Basic,"PELUMAS, Izin Prinsip, Jalur Fast Track, Produk JBU, Masa Berlaku APAR","PELUMAS, Izin Prinsip, NFR, Jalur Fast Track, Produk JBU, Masa Berlaku APAR"
2025-07-27,2025-07-26,53-69114,V,2025,jl.raya suramadu,Kab. Bangkalan,CODO I,SBM Surabaya IV Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,83.73,81.33,86.13,92.06,96.00,54.71,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-27,2025-07-26,54-87102,V,2025,Jl. Gajah Mada Kel. Hambala,Kab Sumba Timur,DODO,SBM NTT I Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,87.28,80.00,100.00,91.26,94.50,55.70,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-27,2025-07-26,14-228321,I,2025,"Jl.Diponegoro, Gunungsitoli - Nias",Kota Gunung Sitoli,DODO,SBM Sibolga I,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,86.6,85.56,99.04,89.40,89.50,45.56,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-27,2025-07-26,14-286662,I,2025,Jl.Raya Perawang Km.9 Desa Tualang,Kab Siak,DODO,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.15,83.33,90.42,93.80,100.00,62.60,Pasti Pas Good,,NFR
2025-07-26,2025-07-26,74-95110,VII,2025,Jl. Raya Manado- Tomohon Winangun atas,Kota Manado,DODO,SBM Sulutgo I Fuel,TAGE1,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,55.68,55.11,36.75,83.68,74.50,32.81,Basic,"HP, PELUMAS","HP, NFR, Produk JBU, PELUMAS"
2025-07-27,2025-07-26,14-289672,I,2025,Jalan lintas Bagansiapiapi-Ujung Tanjung Bagan Punak Pesisir Kecamatan Bangko Kabupaten RokanHilir,Kab.Rokan Hulu,DODO,SBM Riau II Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,61.07,53.78,60.66,77.40,68.50,38.23,Basic,"PELUMAS, Jalur Fast Track","Produk JBU, PELUMAS, NFR, Jalur Fast Track"
2025-07-27,2025-07-26,23-30632,II,2025,Jl. Lintas Sumatera Ds. Surya Adi,KODYA PALEMBANG,CODO ,SBM Sumsel III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,85.1,86.67,91.76,90.08,95.00,40.33,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-27,2025-07-26,14-2031145,I,2025,Jl. Sei Mencirim,Kab Deli Serdang,DODO,SBM Medan II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,88.95,84.33,100.00,91.60,93.00,60.46,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-27,2025-07-26,14-2061136,I,2025,"JL.SETIA BUDI, Kel. Brohol",Kota Tebing Tinggi,DODO,SBM Medan II Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,80.45,82.89,83.90,90.90,77.00,47.56,Basic,,"NFR, Jalur Fast Track"
2025-07-27,2025-07-26,54-87103,V,2025,"Jl. Gatot Soebroto No.30a, Kambaniru, Kec. Kambera, Kabupaten Sumba Timur",NTT,DODO,SBM NTT I Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,75.37,59.56,99.04,81.90,71.50,36.68,Basic,,"NFR, Jalur Fast Track"
2025-07-27,2025-07-26,54-69102,V,2025,Jl. Raya Kamal Bangkalan Madura,Kab Bangkalan,DODO,SBM Surabaya IV Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.7,81.00,100.00,90.96,91.00,51.01,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-27,2025-07-26,54-63416,V,2025,Ds. Nongkodono Kec. Kauman,Kab Ponorogo,DODO,SBM Kediri III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.42,83.33,100.00,88.09,100.00,48.08,Pasti Pas Good,,NFR
2025-07-27,2025-07-26,14-229325,I,2025,Jl. Lintas Pantai Barat Natal Kab. Mandailing Natal Prov. Sumut,Kab Mandailing Natal,DODO,SBM Sibolga III Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,87.64,83.33,100.00,91.50,93.50,49.90,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-27,2025-07-26,24-306153,II,2025,Jl. Lintas Timur Ds.Tebing Sulu,Kab Ogan Kom Ilir,DODO,SBM Sumsel III Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,83.5,88.00,92.72,83.65,88.00,37.56,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-26,2025-07-26,74-94305,VII,2025,Trans Sulawesi kel mensung kab parimo,Kab Parigi Moutong,DODO,SBM Sulteng I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,87.62,83.33,100.00,89.18,96.00,51.88,Pasti Pas Good,,"NFR, Produk JBU"
2025-07-27,2025-07-26,54-87101,V,2025,Jl. MT.Haryono Waingapu,Kab Sumba Timur,DODO,SBM NTT I Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,66.85,63.33,62.62,78.34,84.50,40.30,Basic,,"NFR, Jalur Fast Track"
2025-07-27,2025-07-25,14-256106,I,2025,Jalan Raya Padang-Bengkulu Kenagarian Taratak Kecamatan Sutera,Kab Pesisir Selatan,DODO,SBM Sumatera Barat I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,88.28,84.33,100.00,89.67,98.00,52.23,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-27,2025-07-25,14-289137,I,2025,"JL. BINTANG UJUNG, KEL BAGAN JAWA,",Kab. Rokan Hilir,DODO,SBM Riau II Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,91.09,94.00,100.00,91.60,94.00,48.68,Pasti Pas Good,,NFR
2025-07-27,2025-07-25,13-288632,I,2025,Jl. Soekarno Hatta Bagan Besar Bukit Kapur,Kota Dumai,CODO I,SBM Riau II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,95.5,96.67,100.00,94.37,99.00,77.10,Pasti Pas Excellent,,
2025-07-27,2025-07-25,14-221240,I,2025,Jl.Veteran Gundaling I - Tanah Karo,Kab. Karo,DODO,SBM Medan V Fuel,Re-CA1,TAG1,CERTIFIED,NOT CERTIFIED,91.47,94.00,100.00,94.90,98.00,41.90,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-25,2025-07-25,24-36368,II,2025,JL. LINTAS TIMUR SUMATERA JAMBI RT.,Kab Muara Jambi,DODO,SBM Jambi I Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,68.02,59.78,75.32,76.40,93.00,30.36,Basic,"PELUMAS, HP","PELUMAS, NFR, HP"
2025-07-27,2025-07-25,14-285140,I,2025,Jl. Jendral Sudirman Kepenuhan,Kab. Rokan Hulu,DODO,SBM Riau II Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,84.34,81.33,90.80,89.20,90.00,58.33,Pasti Pas Good,,"Produk JBU, NFR"
2025-07-27,2025-07-25,14-2031101,I,2025,Jl. Medan Tanjung Morawa - Deli Serdang,Kab Deli Serdang,DODO,SBM Medan II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.63,95.33,100.00,89.50,85.00,46.28,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-26,2025-07-25,34-40323,III,2025,Jl. Raya Rancaekek No 2,Kab Bandung,DODO,SBM Bandung II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.16,84.67,100.00,87.45,93.00,49.73,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-27,2025-07-25,64-70607,VI,2025,Jl. Ahmad Yani KM. 24 Landasan Ulin,Kota Banjarbaru,DODO,SBM Kalsel I Fuel,Re-CAE2,TAGE1,CERTIFIED,NOT CERTIFIED,88.18,92.22,92.72,86.90,92.00,61.40,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-27,2025-07-25,14-293637,I,2025,DS. KOTO BARU KEC. KUANSING,Kab. Kuantan Singingi,DODO,SBM Riau III Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,89.06,90.56,100.00,91.55,95.00,41.40,Pasti Pas Good,,NFR
2025-07-27,2025-07-25,24-31693,II,2025,Jl. Lintas Sumatera Km.35 Kel. Terawas,Musi Rawas,DODO,SBM Sumsel II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.11,95.33,96.17,92.30,93.00,48.96,Pasti Pas Good,,NFR
2025-07-25,2025-07-25,24-30196,II,2025,Jl. Sukarno Hatta,KODYA PALEMBANG,DODO,SBM Sumsel I Fuel,Re-CA1,TAG1,CERTIFIED,NOT CERTIFIED,89.16,93.22,98.47,89.00,90.50,48.08,Pasti Pas Good,,NFR
2025-07-25,2025-07-25,24-36359,II,2025,LOKASI DESA BUKIT BALING,MUARA JAMBI,DODO,SBM Jambi I Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,35.36,47.89,4.79,59.42,64.00,18.03,Basic,"Masa Berlaku APAR, PELUMAS, HP, Produk JBU, Jalur Fast Track, Izin Prinsip","Masa Berlaku APAR, PELUMAS, HP, NFR, Produk JBU, Jalur Fast Track, Izin Prinsip"
2025-07-26,2025-07-25,74-95703,VII,2025,JL. KOLONEL SUGIONO DESA MOYAG TAMP,Kota Kotamobagu,DODO,SBM Sulutgo II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.86,85.33,98.99,98.80,100.00,48.04,Pasti Pas Good,,"Produk JBU, NFR"
2025-07-27,2025-07-25,14-2011102,I,2025,Jl. Kelambir V No.130,Kota Medan,DODO,SBM Medan I Fuel,TAG3,DAG1,CERTIFIED,NOT CERTIFIED,86.42,91.67,85.43,90.70,91.00,60.46,Pasti Pas Good,,NFR
2025-07-27,2025-07-25,24-306148,II,2025,Jl. Desa Lubuk Makmur Kec. Lempuing Jata,Kab Ogan Kom Ilir,DODO,SBM Sumsel III Fuel,DAG1,TAG1,NOT CERTIFIED,NOT CERTIFIED,79.49,80.67,84.48,86.95,88.00,37.56,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-27,2025-07-25,13-284623,I,2025,"Jl. Lintas Pku-Bangkinang, Desa Kuala nenas/Dusun 3 lengkok indah Kampar",Kab Kampar,CODO I,SBM Riau I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,89.85,92.00,100.00,92.09,95.00,43.10,Pasti Pas Good,,NFR
2025-07-27,2025-07-25,14-221241,I,2025,Jl. Raya Berastagi - Kabanjahe - Karo,Kab. Karo,DODO,SBM Medan V Fuel,Re-CA1,TAG1,CERTIFIED,NOT CERTIFIED,89.59,86.11,99.04,91.60,95.50,48.96,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-27,2025-07-25,54-69103,V,2025,Jl. Pemuda Kaffa Bangkalan,Kab Bangkalan,DODO,SBM Surabaya IV Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,72.58,67.67,66.02,85.45,96.00,57.80,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-25,2025-07-25,14-288626,I,2025,Jl. Lintas Duri-Dumai Km.6 Desa Balai Makam,Kab Bengkalis,DODO,SBM Riau II Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,57.52,46.78,57.78,74.95,83.00,24.18,Basic,"Jalur Fast Track, Nol, Izin Prinsip, PELUMAS, HP, Masa Berlaku APAR, APAB","Jalur Fast Track, Nol, Izin Prinsip, PELUMAS, HP, Masa Berlaku APAR, APAB, NFR"
2025-07-26,2025-07-25,84-99106,VIII,2025,JL. Raya Abepura  Kota Raja No. 77,Kota Jayapura,DODO,SBM Papua I,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,77.33,84.00,61.67,90.57,98.00,57.24,Pasti Pas Good,,"NFR, Produk JBU"
2025-07-25,2025-07-25,24-334147,II,2025,JL.PILANG RT.10/03 DESA DUKONG KEC.,Kab Belitung,,SBM Babel II,CA,TAG1,CERTIFIED,NOT CERTIFIED,81.2,80.67,91.76,86.84,84.50,36.13,Pasti Pas Good,,NFR
2025-07-25,2025-07-25,14-284602,I,2025,"Jl. Lintas Sumatra, Sebangar, Kec. Mandau, Kabupaten Bengkalis",Riau,DODO,SBM Riau II Fuel,Re-CAE2,Re-CAE3,NOT CERTIFIED,NOT CERTIFIED,52.73,38.78,59.56,64.80,84.50,24.18,Basic,"Grounding, Salam, HP, Izin Prinsip, Trims, PELUMAS, APAB, Masa Berlaku APAR","Grounding, Salam, NFR, HP, Izin Prinsip, Trims, PELUMAS, APAB, Masa Berlaku APAR"
2025-07-25,2025-07-25,14-285679,I,2025,Jl.Raya Tandun - Rokan Hulu,Kab Rokan Hulu,,SBM Riau II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.88,96.67,100.00,91.10,93.00,53.58,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-25,2025-07-25,34-40312,III,2025,Jl. Raya Cicalengka-Majalaya,Kab Bandung,DODO,SBM Bandung II Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,89,84.22,100.00,90.50,98.00,60.31,Pasti Pas Good,,"Produk JBU, NFR, Jalur Fast Track"
2025-07-27,2025-07-25,14-291711,I,2025,Jl. Permaisuri Tg. Uban - Bintan,Kab. Bintan,DODO,SBM Kepulauan Riau I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,92.35,97.67,99.04,94.80,83.00,60.80,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-25,2025-07-25,24-301188,II,2025,Jl.AMD RT.015 Rw.004 Kel.Talang Jambe Kec.Sukarami Kota Palembang,KODYA PALEMBANG,DODO,SBM Sumsel I Fuel,Re-CA1,TAG1,CERTIFIED,NOT CERTIFIED,92.19,93.33,100.00,96.15,100.00,51.01,Pasti Pas Good,,NFR
2025-07-25,2025-07-25,14-288619,I,2025,JL. JEND. SUDIRMAN - DURI,Kab. Bengkalis,DODO,SBM Riau II Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,79.23,81.11,89.31,81.32,83.00,32.48,Basic,"Jalur Fast Track, PELUMAS","Jalur Fast Track, Produk JBU, NFR, PELUMAS"
2025-07-27,2025-07-25,14-201133,I,2025,Jl. Kapten Sumarsono No. 87 Kec. Suggal,Kab Deli Serdang,DODO,SBM Medan II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,91.5,93.33,100.00,98.30,93.00,45.40,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-27,2025-07-25,14-225324,I,2025,"Jl. Sibolga Sidimpuan KM.8,5",Kab Tapanuli Tengah,DODO,SBM Sibolga II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.21,97.67,100.00,94.40,98.00,52.30,Pasti Pas Good,,NFR
2025-07-25,2025-07-25,14-2031173,I,2025,Jl. Sultan Serdang Psr.9 Dsn IV Buntu Bedimbar Kec. Tanjung Morawa,Kab Deli Serdang,DODO,SBM Medan II Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,92.86,94.67,100.00,91.80,95.00,66.00,Pasti Pas Good,,NFR
2025-07-25,2025-07-25,13-221114,I,2025,"JL. KOTA CANE DS. Kacaribu, Kec. Kabanjahe",Kab. Karo,CODO I,SBM Medan V Fuel,Re-CA1,TAG1,CERTIFIED,NOT CERTIFIED,89.07,85.33,100.00,96.70,93.00,51.46,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-27,2025-07-25,14-284653,I,2025,Jl. Pekanbaru - Bangkinang KM.40,Kab Kampar,,SBM Riau I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,92.94,93.33,100.00,93.59,98.00,64.31,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-25,2025-07-25,14-2856100,I,2025,Jl.Raya Kepenuhan,Kab Rokan Hulu,DODO,SBM Riau II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,86.37,82.33,99.04,89.65,90.00,50.28,Pasti Pas Good,,NFR
2025-07-25,2025-07-25,24-31691,II,2025,Jl.Jendral Sudirman Ds.G1 Mataram Kec.Tugu Mulyo,Musi Rawas,DODO,SBM Sumsel II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,85.6,83.33,95.21,88.85,93.50,48.96,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-25,2025-07-25,24-306139,II,2025,Jl. Lintas Timur Ds.Muara Burnai R.9,Kab Ogan Kom Ilir,DODO,SBM Sumsel III Fuel,DAGE,DAE,CERTIFIED,CERTIFIED,88.15,87.33,100.00,87.75,90.00,53.96,Pasti Pas Excellent,,
2025-07-26,2025-07-25,84-99901,VIII,2025,Jl. Yos Sudarso,Kab Mimika,DODO,SBM Papua Tengah II,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,85.86,83.00,92.33,92.69,89.00,58.26,Pasti Pas Good,,"Produk JBU, NFR"
2025-07-25,2025-07-25,74-95701,VII,2025,Jl. K.S. Tubun Kel. Matali,Kota Kotamobagu,DODO,SBM Sulutgo II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.41,85.33,99.04,97.42,98.00,48.04,Pasti Pas Good,,"NFR, Produk JBU, Jalur Fast Track"
2025-07-25,2025-07-25,64-711006,VI,2025,"Jl. Jend. Sedirman Desa Bungur, Kab. Tapin",Kab. Tapin,DODO,SBM Kalsel II Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,87.1,80.89,100.00,87.20,87.00,69.50,Pasti Pas Good,,
2025-07-25,2025-07-24,14-283681,I,2025,Jl.Lintas Timur Km.55 Pelalawan,Kab Pelalawan,DODO,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.13,85.33,100.00,96.50,100.00,42.28,Pasti Pas Good,,NFR
2025-07-25,2025-07-24,74-95725,VII,2025,"Jl. AKD No.1 Kel. Mongkonai, Kotamobagu",Kota Kotamobagu,DODO,SBM Sulutgo II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,89.34,85.33,99.04,97.21,97.50,48.24,Pasti Pas Good,,"Produk JBU, NFR"
2025-07-25,2025-07-24,14-287695,I,2025,Jl.Lintas Duri Dumai KM.53 - Bengkalis,Kab Bengkalis,DODO,SBM Riau II Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,82.54,82.67,88.50,87.45,95.50,40.88,Pasti Pas Good,,NFR
2025-07-25,2025-07-24,34-41314,III,2025,"Jl.Raya Karang Anyar,Kec.Kuta Waluya",Kab Karawang,DODO,SBM Karawang II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,89.77,88.67,100.00,93.80,100.00,44.11,Pasti Pas Good,,"NFR, Produk JBU"
2025-07-25,2025-07-24,44-57602,IV,2025,"Jl. Ry Baturetno- Surakarta Km.3 Talun Ombo, Baturetno",Kab Wonogiri,DODO,SBM Yogyakarta IV Fuel,DAG3,DAGE,CERTIFIED,NOT CERTIFIED,89.16,84.67,100.00,94.19,91.00,58.26,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-07-25,2025-07-24,14-227316,I,2025,Jl.Imam Bonjol - Padangsidimpuan,Kota PadangSidempuan,DODO,SBM Sibolga III Fuel,DAGE,DAE,CERTIFIED,CERTIFIED,96.79,97.67,100.00,98.30,98.00,80.30,Pasti Pas Excellent,,
2025-07-25,2025-07-24,14-294745,I,2025,"Jl. Letjen Suprapto, Simpang Dam",Kota Batam,DODO,SBM Kepulauan Riau I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,85.95,85.67,88.50,93.25,90.00,60.50,Pasti Pas Excellent,,
2025-07-25,2025-07-24,34-40260,III,2025,JL. Otto Iskandardinata No. 469,Kota Bandung,DODO,SBM Bandung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.88,82.00,92.72,91.30,98.00,64.06,Pasti Pas Good,,"Produk JBU, NFR, Jalur Fast Track"
2025-07-25,2025-07-24,14-2856118,I,2025,"Jl. Hasahatan, Rambah Baru, Rambah Samo, Rokan Hulu",Kab.Rokan Hulu,DODO,SBM Riau II Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,79.83,75.44,96.97,82.25,92.50,22.05,Basic,"PELUMAS, Izin Prinsip","PELUMAS, NFR, Produk JBU, Izin Prinsip"
2025-07-25,2025-07-24,64-78515,VI,2025,Jl. Trans Kalimantan Kecamatan Toba Kab. Sanggau,Kab Sanggau,DODO,SBM Kalbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.34,81.00,100.00,91.34,87.50,50.16,Pasti Pas Good,,NFR
2025-07-25,2025-07-24,24-34529,II,2025,Jl. Raya Krui Lintas Tengah,Kab Pesisir Barat,DODO,SBM Lampung III Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,88.61,91.67,100.00,89.50,92.00,40.13,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-25,2025-07-24,44-53414,IV,2025,"jL. Raya Banjarnegara-Wonosobo, Kel. Prigi Kec. Sigaluh, Kab. Banjarnegara",Kab Banjarnegara,DODO,SBM Tegal IV Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.45,84.67,100.00,93.30,98.00,55.90,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-27,2025-07-24,13-287637,I,2025,Jl. Jendral Sudirman,Kab. Bengkalis,CODO I,SBM Riau II Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,90.76,94.00,100.00,93.60,92.00,43.41,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-24,2025-07-24,34-16316,III,2025,JL Parung Panjang,Kab Bogor,DODO,SBM Jabode V Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.08,97.33,100.00,92.88,92.00,40.96,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-25,2025-07-24,34-45506,III,2025,JL. Raya Ciawi Gebang Kuningan,Kab Kuningan,DODO,SBM Cirebon I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,88.17,83.33,100.00,87.10,96.00,61.23,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-25,2025-07-24,74-92102,VII,2025,Jl. Poros Sungguminasa - Malino,Kab Gowa,,SBM Sulselbar I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.03,84.00,100.00,89.70,92.50,46.44,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-07-25,2025-07-24,24-306124,II,2025,Jl.Lintas Timur Ds.Mulya Guna,OGAN KOMERING ILIR,DODO,SBM Sumsel III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,83.16,85.00,92.15,85.05,80.00,50.06,Pasti Pas Good,,NFR
