send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,good_status,excellent_status,Total Score,SSS,EQnQ,RFS,VFC,EPO,kelas_spbu,penalty_good_alerts,penalty_excellent_alerts
2025-11-11,2025-11-11,34-11601,III,2025,Jl. Meruya Ilir,Kota Jakarta Barat,CODO I,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.74,83.67,99.04,91.60,100.00,46.10,Pasti Pas Good,,NFR
2025-11-11,2025-11-11,54-82205,V,2025,Ds. Banyubiru Kec. Negara,Kab Jembrana,DODO,SBM Bali II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.54,87.00,100.00,93.80,88.00,48.81,Pasti Pas Good,,"Produk JBU, NFR"
2025-11-11,2025-11-11,54-63206,V,2025,Ds. Watualang Kab. Ngawi,Kab Ngawi,DODO,SBM Kediri III Fuel,TAGE3,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,70.32,53.33,85.21,69.73,96.50,51.78,Basic,,NFR
2025-11-11,2025-11-11,34-15816,III,2025,Jalan Raya Aryana Karawaci,Kab. Tangerang,,SBM Banten I Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,87.25,82.00,100.00,91.12,100.00,43.78,Pasti Pas Good,,NFR
2025-11-11,2025-11-11,74-94720,VII,2025,"Hanga-Hanga Permai, Kec. Luwuk Selatan, Kabupaten Banggai, Sulawesi Tengah",Kab. Banggai Daratan,DODO,SBM Sulteng II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.31,88.33,98.99,96.97,98.00,49.26,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-11,2025-11-11,54-65180,V,2025,JL. SUKOHARJO RT.01/01 DS. SUKOHARJ,Kab Malang,,SBM Malang I Fuel,TAGE2,TAGE3,CERTIFIED,CERTIFIED,94.03,98.67,96.52,91.25,96.00,76.30,Pasti Pas Good,,
2025-11-11,2025-11-10,14-214230,I,2025,"Jl. Lintas Sumatera, Aek Kota Batu",Kab Labuhan Bt Utara,DODO,SBM Sibolga III Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,97.02,100.00,100.00,99.10,100.00,72.00,Pasti Pas Good,,NFR
2025-11-11,2025-11-10,14-2755104,I,2025,"Jl. Lintas Sumatera Km.10 Jorong Sidang, Kenagarian Gunung Selasih Kec Pulau Punjung",Kab Dharmas Raya,DODO,SBM Sumatera Barat II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.78,93.33,98.08,92.55,85.00,53.40,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,34-16911,III,2025,Jl. Pemda Keradenan Cibinong,Kab Bogor,DODO,SBM Jabode V Fuel,DAGE,DAE,CERTIFIED,CERTIFIED,93.2,96.67,99.04,91.57,99.00,62.73,Pasti Pas Excellent,,
2025-11-10,2025-11-10,74-91214,VII,2025,Jalan Poros Parepare - Pinrang,Kab Pinrang,,SBM Sulselbar III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.44,81.00,93.06,91.90,99.00,59.20,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,34-15717,III,2025,"Jl. Aria Wasangkara, Kp. Tapos, Kec. Tigaraksa, Kab. Tangerang, Banten",Kab Tangerang,DODO,SBM Banten I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.83,89.58,100.00,89.58,93.00,47.93,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-11-10,2025-11-10,24-37465,II,2025,"Jl. Sarolangun-Tembesi Desa Semaran, Kec. Pauh",Kab Sarolangun,DODO,SBM Jambi II Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,93.81,100.00,100.00,96.50,98.00,47.16,Pasti Pas Good,,"NFR, Jalur Fast Track, Produk JBU"
2025-11-10,2025-11-10,24-33397,II,2025,"Jl. Raya Mentok, Simp. Ibul",Kab Bangka Barat,DODO,SBM Babel I,DAGE,DAE,CERTIFIED,CERTIFIED,93.59,98.00,100.00,96.60,95.00,53.70,Pasti Pas Excellent,,
2025-11-11,2025-11-10,54-80304,V,2025,Jl. By Pass Ngurah Rai No. 300 B,Kab Badung,DODO,SBM Bali II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.94,86.00,90.92,91.34,92.00,73.81,Pasti Pas Good,,Jalur Fast Track
2025-11-11,2025-11-10,34-13403,III,2025,Jl. Pahlawan Revolusi No. 3,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,86.02,82.33,100.00,90.67,92.00,39.93,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-11-10,2025-11-10,14-251510,I,2025,Jl. Proof Dr Hamka Tabing,Kota Padang,DODO,SBM Sumatera Barat I Fuel,DAGE,DAE,CERTIFIED,CERTIFIED,93.24,93.67,100.00,96.29,90.00,68.70,Pasti Pas Excellent,,
2025-11-10,2025-11-10,74-95109,VII,2025,"Winangun Bawah, Manado",Kota Manado,DODO,SBM Sulutgo I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.14,94.33,99.04,90.50,96.00,44.23,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-11-10,2025-11-10,14-294718,I,2010,Jl. Engku Putri Depan Gedung PDIP Batam Centre,Kota Batam,DODO,SBM Kepulauan Riau I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,88.98,100.00,89.55,85.80,95.00,54.61,Pasti Pas Excellent,,
2025-11-10,2025-11-10,44-59414,IV,2025,Jl. Bugel No.57,Kab Jepara,DODO,SBM Semarang III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.34,86.67,100.00,88.00,88.00,59.43,Pasti Pas Good,,"NFR, Jalur Fast Track, Produk JBU"
2025-11-11,2025-11-10,44-57216,IV,2025,"Jl. Gemolong Karanggede Km.1 Ngembatpadas, Sidomulyo, Gemolong",Kab Sragen,DODO,SBM Yogyakarta IV Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,93.15,96.67,100.00,92.20,95.00,62.10,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-11,2025-11-10,44-55704,IV,2025,Jl. Wonosari Km. 12,Kab Bantul,DODO,SBM Yogyakarta I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.26,92.67,100.00,93.50,92.00,75.60,Pasti Pas Good,,Jalur Fast Track
2025-11-11,2025-11-10,54-65160,V,2025,"Jl. Puncak Mandala No. A1-A2 Tidar, Malang",Kota Malang,DODO,SBM Malang I Fuel,TAGE3,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,80.58,84.00,72.96,85.16,87.00,77.38,Basic,,Jalur Fast Track
2025-11-10,2025-11-10,34-45417,III,2025,Jl. Raya Bongas,Kab Majalengka,DODO,SBM Cirebon II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.61,84.33,100.00,92.64,95.00,42.60,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-11-10,2025-11-10,34-45204,III,2025,"Jl. Raya Eretan Kulon, Kandanghaur, Indramayu",Kab Indramayu,,SBM Cirebon II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.48,100.00,100.00,99.60,93.00,42.60,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-10,2025-11-10,34-40253,III,2025,Jl. Soekarno Hatta No. 491,Kota Bandung,DODO,SBM Bandung I Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,92.25,96.67,100.00,89.25,96.00,58.00,Pasti Pas Good,Masa Berlaku APAR,"NFR, Masa Berlaku APAR"
2025-11-10,2025-11-10,54-83113,V,2025,"Jl. Dr. Soedjono, Kel. Jempong Baru. Kec. Sekarbela, Mataram",Kota Mataram,DODO,SBM NTB I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.24,87.67,99.04,91.80,100.00,58.70,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,24-301108,II,2025,Jl.Alang-alang Lebar Km.12,Kota Palembang,DODO,SBM Sumsel I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.3,94.67,100.00,92.80,92.00,61.40,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,34-40520,III,2025,Jl. Raya Barat Cimahi No. 689,Kota Cimahi,DODO,SBM Bandung I Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,86.51,74.33,99.04,87.42,98.00,72.16,Pasti Pas Good,Izin Prinsip,"Produk JBU, Izin Prinsip, NFR, Jalur Fast Track"
2025-11-11,2025-11-10,44-57702,IV,2025,Jl. Solo - Sragen Km10 Kebakkramat,Kab Karanganyar,DODO,SBM Yogyakarta IV Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,88.96,88.67,100.00,90.30,93.00,50.00,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,34-45161,III,2025,"Jl. Raya Dewi Sartika, Waled, Cirebo",Kab Cirebon,DODO,SBM Cirebon I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.29,92.67,100.00,87.38,98.00,52.23,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-10,2025-11-10,54-61319,V,2025,Ds. Gedeg Kec. Gedeg,Kab Mojokerto,,SBM Surabaya I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.01,98.22,100.00,88.31,98.00,39.81,Pasti Pas Good,,"Produk JBU, NFR, Jalur Fast Track"
2025-11-11,2025-11-10,64-70110,VI,2025,JL.Pangeran Hidayatullah,Kota Banjarmasin,DODO,SBM Kalsel I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.43,83.67,100.00,90.23,94.00,58.66,Pasti Pas Good,,"Produk JBU, NFR"
2025-11-10,2025-11-10,44-56211,IV,2025,"Jl. Parakan-Wonosobo, Kledung",Kab Temanggung,DODO,SBM Semarang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.07,91.33,91.67,93.10,90.50,45.00,Pasti Pas Good,,Jalur Fast Track
2025-11-10,2025-11-10,34-16933,III,2025,"Jl. Tegar Beriman, Cibinong",Kab Bogor,DODO,SBM Jabode V Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,83.08,80.00,84.67,92.67,99.00,52.50,Pasti Pas Good,,NFR
2025-11-11,2025-11-10,44-53124,IV,2008,"Jl. Raya Jatilawang - Wangon, Desa Tinggarjaya",Kab Banyumas,DODO,SBM Tegal III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,94.03,96.67,100.00,94.05,97.00,65.20,Pasti Pas Excellent,,
2025-11-10,2025-11-10,24-35563,II,2025,"Jl. Trans Sumatra, Kalianda",Kab Lampung Selatan,DODO,SBM Lampung I Fuel,TAGE3,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,78.93,83.67,92.72,67.25,86.00,39.93,Basic,,"Jalur Fast Track, NFR"
2025-11-10,2025-11-10,44-50125,IV,2025,Jl.Woltermonginsidi Bangetayu,Kota Semarang,,SBM Semarang I Fuel,Re-CA2,Re-CA3,NOT CERTIFIED,NOT CERTIFIED,39.09,39.33,42.92,33.45,49.00,24.07,Basic,"APAB, Produk JBU, Jalur Fast Track, PELUMAS, Izin Prinsip, Masa Berlaku APAR","APAB, Produk JBU, Jalur Fast Track, NFR, PELUMAS, Izin Prinsip, Masa Berlaku APAR"
2025-11-10,2025-11-10,24-34170,II,2025,Jl. Lintas Timur KM.123 - Menggala,Kab Tulang Bawang,DODO,SBM Lampung II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.22,96.67,95.44,89.33,93.50,43.78,Pasti Pas Good,,NFR
2025-11-11,2025-11-10,51-67202,V,2025,Jl. Raya Lumajang Ds.Celarak Kec.Leces,Kab Probolinggo,,SBM Malang II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,92.11,85.00,100.00,96.40,100.00,73.30,Pasti Pas Excellent,,
2025-11-11,2025-11-10,14-202126,I,2025,Jl. Sisingamangaraja No.45,Kota Medan,DODO,SBM Medan I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.33,86.67,100.00,89.80,100.00,63.80,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,54-61265,V,2025,Jl. Balong Bendo Wonokupang Sidoarjo,Kab Sidoarjo,DODO,SBM Surabaya II Fuel,DAE,DAGE,CERTIFIED,NOT CERTIFIED,89.6,86.67,100.00,89.85,96.50,59.90,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,24-30632,II,2025,Jl.Lintas Timur Ds.Pematang Panggang,Kab Ogan Kom Ilir,DODO,SBM Sumsel III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.2,93.67,86.13,92.00,98.00,40.65,Pasti Pas Good,,"NFR, Produk JBU, Jalur Fast Track"
2025-11-11,2025-11-10,13-208121,I,2025,"JL. LINTAS SUMATERA PEKAN GEBANG, L",Kota Medan,CODO I,SBM Medan I Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,95.09,100.00,100.00,100.00,100.00,50.90,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,54-68443,V,2025,jl raya bomo,Kab. Banyuwangi,DODO,SBM Malang III Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,86.96,84.33,96.17,89.55,100.00,48.96,Pasti Pas Good,,NFR
2025-11-11,2025-11-10,54-65309,V,2025,Jl. Diponegoro 86,Kota Batu,DODO,SBM Malang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,90.01,85.33,100.00,90.80,87.50,75.07,Pasti Pas Excellent,,
2025-11-10,2025-11-10,34-17538,III,2025,Jl. Raya Legenda Desa Lambang Sari,Kab Bekasi,,SBM Karawang I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,94.48,96.67,100.00,95.50,100.00,63.80,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,54-60101,V,2010,"Gresik Toll Rd No.40A, Genting Kalianak, Asem Rowo",Kodya Surabaya,DODO,SBM Surabaya I Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,83.42,77.00,96.35,83.15,93.00,54.90,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-11-11,2025-11-10,34-40245,III,2025,Jl. Komp. Taman Kopo Indah II,Kab Bandung,DODO,SBM Bandung II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,90.54,86.33,100.00,90.90,97.00,67.73,Pasti Pas Excellent,,
2025-11-11,2025-11-10,34-15716,III,2025,"Jl. Raya Maja, Kp. Pasir Masjid RT.021 RW.004, Kal. Cikasungka Kec. Solear  Kab. Tangerang, Banten 15730",Kab Tangerang,DODO,SBM Banten I Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,86.31,82.00,98.99,86.71,97.00,49.73,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-11,2025-11-10,54-66213,V,2025,Ds. Jarakan Gondang Tulungagung,Kab Tulungagung,,SBM Kediri II Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,72.59,80.67,52.08,86.89,95.00,58.93,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,34-17402,III,2025,Jl. Jati Makmur No.6. Pondok Gede,Kota Bekasi,DODO,SBM Karawang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.3,96.33,98.94,91.17,87.00,37.75,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-10,2025-11-10,34-45120,III,2025,Jl. Kalijaga No. 51,Kota Cirebon,DODO,SBM Cirebon I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.69,96.67,100.00,88.50,94.00,35.71,Pasti Pas Good,,"NFR, Produk JBU"
2025-11-10,2025-11-10,54-62111,V,2025,"Jl. Raya Balen, Bojonegoro",Kab Bojonegoro,DODO,SBM Surabaya III Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,84.54,80.00,100.00,76.60,97.00,55.28,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-11-11,2025-11-10,44-51116,IV,2025,"Jl. Raya Paesan, Kec. Kedungwuni",Kab Pekalongan,DODO,SBM Tegal II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,84.67,85.33,85.43,85.19,100.00,63.90,Pasti Pas Excellent,,
2025-11-10,2025-11-10,34-12103,III,2025,Jl. Lingkar Selatan (TB. Simatupang),Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.52,92.67,100.00,93.80,94.00,65.60,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-10,2025-11-10,44-59115,IV,2025,Jl.Raya Juwana Pati KM 1 Ds.Growong lor Kec. Juwana Pati,Kab Pati,,SBM Semarang IV Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.26,91.67,100.00,90.74,94.00,41.90,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,34-16941,III,2025,"Jalan Raya Tegar Beriman, Kampung Pulo, Bojong Baru, Bojong Gede",Kab Bogor,DODO,SBM Jabode V Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.87,96.67,100.00,85.71,94.00,73.38,Pasti Pas Good,,Jalur Fast Track
2025-11-10,2025-11-10,54-82204,V,2025,"Jl. Raya Gilimanuk, Pekutatan",Kab Jembrana,DODO,SBM Bali II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.55,82.33,100.00,91.30,96.00,39.93,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,54-80331,V,2025,"Jl. Sunset Road, Kuta",Kab Badung,DODO,SBM Bali II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.37,83.33,100.00,89.20,97.00,58.10,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-10,2025-11-10,14-2896103,I,2025,Jl.Lintas Riau - Sumatra Utara,Kab Rokan Hilir,DODO,SBM Riau II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.5,100.00,95.74,93.25,100.00,41.25,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,34-17416,III,2025,Jl. Raya Kodau,Kota Bekasi,DODO,SBM Karawang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.82,100.00,100.00,93.96,98.00,52.23,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-10,2025-11-10,13-292602,I,2025,Jl. Lintas Timur - Jambi KM. 270,Kab Indragiri Hilir,,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.25,95.33,92.72,88.44,95.00,56.08,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-11-10,2025-11-10,31-15105,III,2025,"JL. Parimeter Utara, bandara Soekarno Hatta - Tangerang",Kota Tangerang,COCO,SBM Banten I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,99.01,100.00,100.00,97.63,100.00,94.70,Pasti Pas Excellent,,
2025-11-10,2025-11-10,34-11512,III,2025,Jl. Arteri Panjang Kebun Jeruk No. 45,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,75.29,78.67,59.75,90.39,97.00,59.90,Pasti Pas Good,DU Dispenser,"DU Dispenser, Jalur Fast Track, NFR"
2025-11-10,2025-11-10,44-50708,IV,2025,"Jl, Tengaran Sugihan, Tengaran Salatiga",Kab Semarang,DODO,SBM Semarang I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,93.12,98.67,100.00,98.00,93.00,46.24,Pasti Pas Good,,"Jalur Fast Track, NFR, Produk JBU"
2025-11-10,2025-11-10,44-55111,IV,2025,"Jl. Ringroad Selatan, Giwangan",Kota Yogyakarta,DODO,SBM Yogyakarta I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.6,83.33,99.04,93.35,85.00,47.16,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,84-99401,VIII,2025,jln. Garuda No 03 Arso 2 kab. Kerom,Kab Keerom,DODO,SBM Papua I,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.19,100.00,92.33,94.60,91.00,44.66,Pasti Pas Good,,"NFR, Produk JBU, Jalur Fast Track"
2025-11-10,2025-11-10,64-75502,VI,2025,Jl. Walter Mongonsidi,Kab KutaiKartanegara,,SBM Kaltimut II Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,87.06,80.22,100.00,93.50,95.00,50.80,Pasti Pas Good,,NFR
2025-11-11,2025-11-10,54-61309,V,2025,Jl. Raya Bagusan Ds. Terusan Kec. Gedeg,Kab Mojokerto,,SBM Surabaya I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.55,95.67,100.00,88.90,90.50,50.18,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-11,2025-11-10,64-70501,VI,2025,"Jl. Trans Kalimantan Km 8,50 - Handil Bhakti",Kab Barito Kuala,DODO,SBM Kalsel I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.36,80.33,100.00,90.95,88.00,52.81,Pasti Pas Good,,NFR
2025-11-11,2025-11-10,54-66131,V,2025,Jl. Raya Talun kec. Talun,Kab Blitar,,SBM Kediri II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.2,82.67,99.04,89.91,97.50,59.43,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,44-58105,IV,2025,Jl. Raya Blora Purwodadi,Kab Grobogan,DODO,SBM Semarang III Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,85.89,76.00,100.00,91.65,90.00,57.60,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,34-41325,III,2025,"No Jl. Raya R.Dengklok No.354, Tunggakjati, Kec. Karawang Bar",Kab Karawang,DODO,SBM Karawang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.85,87.67,100.00,95.50,97.00,57.46,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-11-10,2025-11-10,64-78325,VI,2025,Jl. Arteri Supadio Desa Arang Limbung Kec. Sungai Raya,Kab Kubu Raya,DODO,SBM Kalbar I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.76,83.00,98.08,91.65,93.00,57.98,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-10,2025-11-10,44-55537,IV,2025,"Jl. Kebon Agung, Sendangagung, Minggir, Sleman",Kab Sleman,DODO,SBM Yogyakarta I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.43,96.67,100.00,91.14,98.00,54.10,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-10,2025-11-10,24-333125,II,2010,"Jl Raya Mentok, Kelapa",Kab Bangka Barat,DODO,SBM Babel I,DAGE,DAE,CERTIFIED,CERTIFIED,94.62,98.00,100.00,97.50,95.00,62.20,Pasti Pas Excellent,,
2025-11-10,2025-11-10,34-40255,III,2025,Jl. Terusa Pasir Koja No. 88,Kota Bandung,DODO,SBM Bandung I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,87.55,85.33,91.79,86.61,95.00,76.10,Pasti Pas Excellent,,
2025-11-10,2025-11-10,34-46138,III,2025,jl Raya Salopa. Kawitan Cilegi Kec. Salopa Kab. Tasikmalaya,Kab. Tasikmalaya,DODO,SBM Bandung IV Fuel,DAG1,TAG1,NOT CERTIFIED,NOT CERTIFIED,86.2,79.33,100.00,89.36,93.00,52.30,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,54-60269,V,2025,Jl. Klampis Jaya No.19,Kota Surabaya,DODO,SBM Surabaya I Fuel,DAE,DAGE,CERTIFIED,NOT CERTIFIED,92.39,92.67,100.00,89.50,99.00,67.90,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,34-43303,III,2025,Jl. Raya Curug Desa Benda,Kab Sukabumi,DODO,SBM Sukabumi I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,82.61,81.33,87.59,86.67,94.50,51.38,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-10,2025-11-10,74-92203,VII,2025,"Jl. Mallarangan Jempang, Kel. Kalukuang, Kec. Galesong",Kab Takalar,,SBM Sulselbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.91,92.00,100.00,90.26,97.00,45.56,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-10,2025-11-10,44-57723,IV,2025,"Kaliwuluh, Grompol Karanganyar    ",Kab Karanganyar,DODO,SBM Yogyakarta IV Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.9,91.67,100.00,90.55,95.00,57.90,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-11-11,2025-11-10,54-65383,V,2025,"Ds. Tlekung, Batu",Kota Malang,DODO,SBM Malang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.03,81.67,98.99,85.38,82.00,75.57,Pasti Pas Good,,Jalur Fast Track
2025-11-10,2025-11-10,24-35468,II,2025,"Jl. Raya Trans Sumatra, Tanjung Agung",Kab Lampung Selatan,DODO,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,85.83,88.33,93.06,89.25,93.00,42.46,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,34-45418,III,2025,Jl. Raya Cibolerang Jatiwangi,Kab Majalengka,DODO,SBM Cirebon II Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,77.02,67.67,91.24,77.25,85.50,53.48,Pasti Pas Good,"Izin Prinsip, Masa Berlaku APAR","Izin Prinsip, Masa Berlaku APAR, Jalur Fast Track, NFR"
2025-11-10,2025-11-10,34-40118,III,2025,Jl gunung batu bandung,Kota Bandung,DODO,SBM Bandung I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,91.03,93.33,100.00,93.59,96.00,47.15,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-11-10,2025-11-10,74-90231,VII,2025,Jl. AP Pettarani No. 7,Kota Makassar,DODO,SBM Sulselbar I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,83.54,83.00,93.06,86.80,92.00,41.60,Pasti Pas Good,,"Produk JBU, NFR"
2025-11-10,2025-11-10,44-57226,IV,2025,JL. RAYA SOLO - PURWODADI KM. 30 DS,Kab Sragen,DODO,SBM Yogyakarta IV Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,89.97,96.67,96.17,93.20,92.00,42.80,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,44-56312,IV,2025,"JL. Raya Kledung Ds. Jurangrejo, Kec. Kertek, Kab. Wonosobo",Kab Wonosobo,DODO,SBM Semarang II Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,85.91,85.33,84.30,95.16,100.00,59.80,Pasti Pas Good,,NFR
2025-11-10,2025-11-10,24-36618,II,2025,Jl.Jambi Muara Bungo Simpang Muara Tembesi,Kab Batanghari,DODO,SBM Jambi I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,92.1,100.00,96.35,94.70,86.00,56.56,Pasti Pas Excellent,,
2025-11-10,2025-11-10,34-42322,III,2025,"Jl. Prof. DR. Soetami, Desa Mekarsari Kec. Rangkasbitung",Kab Lebak,DODO,SBM Banten III Fuel,TAG3,DAG1,CERTIFIED,NOT CERTIFIED,90.87,88.00,100.00,94.00,98.00,58.71,Pasti Pas Good,,"Produk JBU, NFR, Jalur Fast Track"
