send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,good_status,excellent_status,Total Score,SSS,EQnQ,RFS,VFC,EPO,kelas_spbu,penalty_good_alerts,penalty_excellent_alerts
2025-05-28,2025-05-24,34-17151,III,2025,"Jl.Pangkalan 2 Sumur Batu-Bantar Gebang,kota Bekasi",Kota Bekasi,DODO,SBM Karawang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.84,93.33,90.87,95.80,100.00,64.15,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-28,2025-05-24,54-67214,V,2009,Ds. Banjarsari Kec. Sumberasil Probolinggo,Kab Probolinggo,DODO,SBM Malang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.34,88.33,100.00,92.90,96.00,36.63,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-06-16,2025-05-24,34-45520,III,2025,"Jalan Raya Luragung Cibingbin, Cimahi Kuningan",Kab Kuningan,DODO,SBM Cirebon I Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,87.04,95.33,93.06,82.68,83.00,56.80,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-23,2025-05-24,54-61243,V,2009,Jl. Lingkar Timur Ds.Klurak Candi,Kabupaten Sidoarjo,DODO,SBM Surabaya II Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,86.16,85.56,99.04,89.24,93.00,37.76,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-05-28,2025-05-24,24-38204,II,2025,Jl. Adam Malik No. 1,Kota Bengkulu,DODO,SBM Bengkulu I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,95.63,99.33,100.00,96.75,100.00,64.76,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-28,2025-05-24,14-232485,I,2025,"Jl. Teuku Umar, Suka Damai",Kota Banda Aceh,DODO,SBM Aceh I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.32,83.85,100.00,96.35,100.00,67.60,Pasti Pas Good,,NFR
2025-05-28,2025-05-24,34-45112,III,2025,Jl. Tuparev No. 5,Kab Cirebon,DODO,SBM Cirebon I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,88.82,96.22,96.17,88.15,81.00,53.10,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-05-28,2025-05-24,54-61238,V,2025,Jl. Brigjen Katamso 57-61 Waru,Kab Sidoarjo,,SBM Surabaya II Fuel,DAE,DAGE,CERTIFIED,NOT CERTIFIED,88.7,83.33,100.00,87.50,91.00,71.01,Pasti Pas Good,,Jalur Fast Track
2025-05-28,2025-05-24,13-263508,I,2025,"Jl. Pasaman Barat - Medan, Kampung Baru",Kab. Pasaman Barat,CODO I,SBM Sumatera Barat I Fuel,TAGE3,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,63.57,63.33,66.84,60.40,93.50,30.90,Basic,"Izin Prinsip, Masa Berlaku APAR","Izin Prinsip, Rompi Khusus, NFR, Jalur Fast Track, Masa Berlaku APAR"
2025-05-29,2025-05-24,44-57224,IV,2025,"JL. Raya Desa Gabungan, Kec. Tanon",Kab Sragen,DODO,SBM Yogyakarta IV Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,89.98,95.33,96.35,90.04,95.00,49.70,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-05-29,2025-05-24,44-55222,IV,2025,"Jl. Ring Road Barat No.60, Baturan, Trihanggo, Kec. Gamping",Kab Sleman,DODO,SBM Yogyakarta I Fuel,Re-CA1,TAG1,CERTIFIED,NOT CERTIFIED,90.03,95.00,92.33,96.35,95.00,50.46,Pasti Pas Good,,NFR
2025-05-25,2025-05-24,54-65118,V,2025,"Jl. Raya Pendem, Batu, Malang",Kota Batu,DODO,SBM Malang I Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,65.89,50.56,78.15,74.11,85.50,48.08,Basic,"Salam, Nol","Salam, NFR, Nol, Rompi Khusus, Produk JBU"
2025-05-29,2025-05-24,44-59430,IV,2025,Jl. Jepara-kudus ds.pringtulis Nalumsari Jepara,Kab Jepara,DODO,SBM Semarang III Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,93.84,98.33,96.35,99.50,100.00,55.38,Pasti Pas Good,,"NFR, Produk JBU"
2025-05-29,2025-05-24,54-82102,V,2025,Jl. Raya Abiantuwung Kediri,Kab Tabanan,DODO,SBM Bali II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.19,90.00,100.00,95.75,100.00,60.35,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-29,2025-05-24,54-64153,V,2025,Jln. Ahmad Dahlan No. 153 Kelurahan Mojoroto,Kota Kediri,,SBM Kediri I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.56,96.33,100.00,95.85,98.00,56.90,Pasti Pas Good,,NFR
2025-05-29,2025-05-24,74-95211,VII,2025,Jl Kairagi II,Kota Manado,,SBM Sulutgo I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,90.33,93.33,96.17,91.85,94.00,57.13,Pasti Pas Good,,NFR
2025-05-29,2025-05-24,64-74101,VI,2025,"Jl. Iskandar Km. 5 Madurejo, Pangkalan Bun",Kab Kotawaringin Barat,DODO,SBM Kalteng II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,85.2,84.00,94.25,86.90,90.50,52.96,Pasti Pas Good,,"Produk JBU, Rompi Khusus, Jalur Fast Track, NFR"
2025-05-28,2025-05-24,34-41336,III,2009,"Jl. Raya Cikangkung, Kec. Rengas Dengklok",Kab Karawang,DODO,SBM Karawang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.3,93.33,100.00,96.34,90.00,60.31,Pasti Pas Good,,"Produk JBU, NFR"
2025-07-22,2025-05-24,34-44122,III,2008,Jl. Raya Leles No. 8-10,Kab Garut,DODO,SBM Bandung III Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,86.76,86.67,96.17,85.30,88.00,60.46,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-05-29,2025-05-24,44-51120,IV,2025,Jl Raya Doro Kabupaten Pekalongan��,Kota Pekalongan,DODO,SBM Tegal II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,85.46,82.33,93.06,91.18,97.00,48.86,Pasti Pas Good,,NFR
2025-05-29,2025-05-24,44-55704,IV,2025,Jl. Wonosari Km. 12,Kab Bantul,DODO,SBM Yogyakarta I Fuel,TAGE3,DAE,CERTIFIED,CERTIFIED,95.41,100.00,100.00,89.90,100.00,74.31,Pasti Pas Excellent,,
2025-05-29,2025-05-24,44-53218,IV,2025,Jl. Raya Kubangkangkung Kawungaten,Kab Cilacap,DODO,SBM Tegal III Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,95.87,98.33,100.00,98.90,100.00,65.94,Pasti Pas Good,,"NFR, Produk JBU"
2025-05-29,2025-05-24,44-50105,IV,2025,"Jl.Raya Mangkang km.16,5",Kota Semarang,DODO,SBM Semarang I Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,83.53,88.33,85.43,85.60,83.00,59.76,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-07-02,2025-05-24,44-59115,IV,2025,Jl.Raya Juwana Pati KM 1 Ds.Growong lor Kec. Juwana Pati,Kab Pati,,SBM Semarang IV Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.23,82.67,100.00,87.56,90.00,48.46,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-28,2025-05-24,34-10702,III,2025,Jl. Pangeran Jayakarta,Kota Jakarta Pusat,DODO,SBM Jabode I Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,93.88,100.00,100.00,97.40,90.00,53.95,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-29,2025-05-24,44-55105,IV,2025,Jl. Perintis kemerdekaan,Kota Yogyakarta,DODO,SBM Yogyakarta I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,90.71,94.33,92.72,92.25,98.00,63.41,Pasti Pas Good,,"Jalur Fast Track, Produk JBU"
2025-05-28,2025-05-24,24-36376,II,2025,"Suko Awin jaya Kec,Sekernan Kab.Ma Jambi",Kab. Muaro Jambi,DODO,SBM Jambi I Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,60.5,35.33,76.33,73.54,98.00,21.94,Basic,"Masa Berlaku APAR, Trims, Izin Prinsip, PELUMAS, Nol","Masa Berlaku APAR, Jalur Fast Track, Trims, Izin Prinsip, PELUMAS, NFR, Produk JBU, Nol"
2025-06-20,2025-05-24,54-61250,V,2008,Jl. Diponegoro,Kab Sidoarjo,DODO,SBM Surabaya II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,94.24,98.67,100.00,92.70,90.00,70.60,Pasti Pas Excellent,,
2025-05-29,2025-05-24,44-53204,IV,2025,"Jl. Raya Tugu Timur, Sampang",Kab Cilacap,DODO,SBM Tegal III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,96.67,100.00,100.00,100.00,100.00,66.70,Pasti Pas Good,,NFR
2025-05-28,2025-05-24,34-17149,III,2025,Jl. Raya Cimuning. Mustika Jaya. Bekasi,Kota Bekasi,DODO,SBM Karawang I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,94.14,97.33,100.00,92.15,100.00,65.08,Pasti Pas Good,,NFR
2025-05-29,2025-05-24,44-59513,IV,2025,Jl. Semarang-Gubug Km. 32,Kab Demak,,SBM Semarang III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,95.17,93.33,100.00,94.50,100.00,82.68,Pasti Pas Excellent,,
2025-05-25,2025-05-24,54-69408,V,2009,Jl. Arya Wira Raja Ds. Gedungan Sumenep,Kab Sumenep,DODO,SBM Surabaya IV Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,57.32,51.11,76.81,48.65,50.50,44.96,Basic,"Grounding, Masa Berlaku APAR","NFR, Jalur Fast Track, Rompi Khusus, Produk JBU, Grounding, Masa Berlaku APAR"
2025-05-29,2025-05-24,54-66115,V,2025,Jl. Raya Siraman Kesamben,Kab Blitar,DODO,SBM Kediri II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,90.73,96.67,96.17,91.00,98.00,48.81,Pasti Pas Good,,"Produk JBU, NFR, Jalur Fast Track"
2025-05-29,2025-05-24,54-64137,V,2025,Jl. Gatot Subroto Ngampel,Kota Kediri,,SBM Kediri I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.13,92.33,100.00,90.90,100.00,52.50,Pasti Pas Good,,NFR
2025-05-29,2025-05-24,74-92539,VII,2025,JL. KUSUMA BANGSA,Kab. Bulukumba,,SBM Sulselbar II Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,66.58,59.33,80.03,69.95,61.50,50.73,Basic,DU Dispenser,"Produk JBU, Rompi Khusus, NFR, Jalur Fast Track, DU Dispenser"
2025-05-28,2025-05-24,34-41331,III,2025,JL.Raya Rengas Dengklok Ds.Aman Sari,Kab Karawang,DODO,SBM Karawang II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,92.77,94.00,100.00,97.53,95.00,57.01,Pasti Pas Good,,"NFR, Produk JBU"
2025-05-29,2025-05-24,43-50716,IV,2025,JL. LINGKAR SELATAN SALATIGA  DS. KECANDRAN,Kota Salatiga,CODO I,SBM Semarang I Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,94.05,95.33,100.00,92.92,97.50,71.00,Pasti Pas Good,,Rompi Khusus
2025-05-28,2025-05-24,24-353133,II,2025,Jln. RA Martadinata Pesawaran,Kab Pesawaran,DODO,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.58,90.00,100.00,91.03,93.50,60.31,Pasti Pas Good,,"Rompi Khusus, Produk JBU, NFR"
2025-05-29,2025-05-24,44-57220,IV,2025,"Jl. Gemolong - Sragen Km.6,5 Mojoroto Tanon",Kab. Sragen,DODO,SBM Yogyakarta IV Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,90.14,92.67,100.00,91.30,85.00,55.76,Pasti Pas Good,,"NFR, Produk JBU"
2025-05-28,2025-05-24,24-38220,II,2007,Jl. Pangeran Natadirja No.40,Kota Bengkulu,DODO,SBM Bengkulu I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,95.34,100.00,100.00,94.90,100.00,63.56,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-28,2025-05-24,14-294702,I,2025,Jl.Gajah Mada Tiban II - Batam,Kota Batam,DODO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.53,99.00,100.00,94.21,96.00,43.88,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-28,2025-05-24,13-221114,I,2025,"JL. KOTA CANE DS. Kacaribu, Kec. Kabanjahe",Kab. Karo,CODO I,SBM Medan V Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,57.94,67.22,37.71,68.75,77.50,42.34,Basic,"Grounding, PELUMAS, Izin Prinsip","NFR, Grounding, Rompi Khusus, PELUMAS, Produk JBU, Izin Prinsip"
2025-05-29,2025-05-24,74-93710,VII,2025,"DS. TOBURI ,TOBURI POLEANG UTARA",Kab Bombana,DODO,SBM Sultra II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.27,91.67,100.00,93.39,92.50,58.46,Pasti Pas Good,,Rompi Khusus
2025-05-25,2025-05-24,54-67137,V,2025,"Jl. By Pass Pandaan, Pasuruan",Kab Pasuruan,DODO,SBM Malang I Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,59.26,64.89,45.24,65.09,88.00,45.73,Basic,Masa Berlaku APAR,"Jalur Fast Track, Produk JBU, NFR, Masa Berlaku APAR"
2025-05-28,2025-05-24,13-251501,I,2025,Jl. Pitameh Tanjung Saba Nan XX Kec. Lubuk Begalung,Kota Padang,CODO I,SBM Sumatera Barat I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,89.33,86.67,100.00,93.20,91.00,55.90,Pasti Pas Good,,NFR
2025-05-28,2025-05-24,34-45309,III,2025,Jl. Prabu Gajah Agung-Sumedang,Kab Sumedang,DODO,SBM Bandung III Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,88.39,90.33,100.00,86.40,89.00,51.06,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-07-02,2025-05-24,64-70808,VI,2025,"Jl. Ahmad Yani km 99, kec. Jorong, Kab. Tanah Laut, Kalimantan Selatan",Kab Tanah Laut,,SBM Kalsel I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,84.17,84.33,91.76,90.40,92.50,40.13,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, Rompi Khusus, NFR"
2025-05-29,2025-05-24,44-59415,IV,2025,Jl. Jepara-Kudus Sengonbugel Mayong,Kab Jepara,DODO,SBM Semarang III Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,96.02,100.00,100.00,97.85,98.00,66.48,Pasti Pas Good,,Produk JBU
2025-07-02,2025-05-24,44-51128,IV,2025,JL DORO - PEKALONGAN KEC. KERANGDADAP KAB. PEKALONGAN,Kota Pekalongan,DODO,SBM Tegal II Fuel,Re-CA1,TAG1,CERTIFIED,CERTIFIED,90.94,95.33,92.33,92.90,97.00,63.56,Pasti Pas Good,,
2025-05-27,2025-05-24,34-43303,III,2025,Jl. Raya Curug Desa Benda,Kab Sukabumi,DODO,SBM Sukabumi I Fuel,Re-CAE1,Re-CAE2,NOT CERTIFIED,NOT CERTIFIED,59.12,55.67,40.67,83.43,87.50,48.80,Basic,,"Rompi Khusus, NFR, Jalur Fast Track, Produk JBU"
2025-05-28,2025-05-24,24-36334,II,2025,Jl.Lintas Timur Sumatera Bukit Baling Muaro Jambi,Kab Muara Jambi,DODO,SBM Jambi I Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,62.43,56.22,63.92,71.34,88.00,28.34,Basic,"Izin Prinsip, Masa Berlaku APAR, Jalur Fast Track","NFR, Produk JBU, Izin Prinsip, Masa Berlaku APAR, Jalur Fast Track, Rompi Khusus"
2025-05-29,2025-05-24,74-95109,VII,2025,"Winangun Bawah, Manado",Kota Manado,DODO,SBM Sulutgo I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.61,91.67,99.04,86.40,84.00,57.13,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-05-28,2025-05-24,34-45144,III,2025,Jl. Raya Cirebon - Tegal KM. 17 Ds. Pangenan Kec. Panggenan Cirebon,Kab Cirebon,DODO,SBM Cirebon I Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,94.43,96.22,100.00,92.83,96.00,73.11,Pasti Pas Good,,Jalur Fast Track
2025-06-20,2025-05-24,14-232404,I,2025,"Jl. T. Imum Lueng Bata Km.3,4",Kota Banda Aceh,DODO,SBM Aceh I Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,87.67,86.67,93.06,90.65,93.50,61.23,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR, Rompi Khusus"
2025-05-28,2025-05-24,54-67208,V,2025,Jl. Raya Tongas Wetan,Kab Probolinggo,DODO,SBM Malang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.62,88.33,100.00,92.10,96.00,51.00,Pasti Pas Good,,"NFR, Produk JBU, Jalur Fast Track"
2025-05-28,2025-05-24,34-13506,III,2025,JL Pusdiklat Depnaker No. 80 Kel. Pinang Ranti Kec. Makassar,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,96.19,100.00,100.00,100.00,100.00,61.86,Pasti Pas Good,,Produk JBU
2025-05-28,2025-05-24,34-44106,III,2025,Jl Raya bayongbong KM 05. KP Munjul,Kab Garut,DODO,SBM Bandung III Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,87.5,91.00,100.00,80.45,80.50,60.60,Pasti Pas Good,,"Jalur Fast Track, NFR, Rompi Khusus"
2025-05-29,2025-05-24,51-64116,V,2025,JL. DR SUHARJO NO.137,Kota Kediri,,SBM Kediri I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,94.38,94.67,100.00,91.05,98.00,79.70,Pasti Pas Excellent,,
2025-05-26,2025-05-24,34-16417,III,2025,"Jl. Tanah Baru, Beji - Depok",Kota Depok,DODO,SBM Jabode III Fuel,Re-CAE1,Re-CAE2,NOT CERTIFIED,NOT CERTIFIED,88.15,86.67,100.00,90.00,90.50,49.54,Basic,Izin Prinsip,"Produk JBU, Jalur Fast Track, Rompi Khusus, Izin Prinsip, NFR"
2025-05-29,2025-05-24,44-53213,IV,2025,Jl. Raya Sampang Randegan,Kab Cilacap,DODO,SBM Tegal III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,94.59,99.33,100.00,92.10,98.00,65.74,Pasti Pas Good,,"NFR, Produk JBU, Jalur Fast Track"
2025-07-02,2025-05-24,44-55808,IV,2025,Ds. Ngipak Karangmojo,Kab Gunung Kidul,DODO,SBM Yogyakarta I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,92.92,100.00,100.00,88.80,93.00,58.56,Pasti Pas Good,,"NFR, Produk JBU"
2025-05-29,2025-05-24,44-57612,IV,2025,"Jl. Diponegoro No. 50 Pokoh, Wonoboyo, Wonogiri",Kab Wonogiri,DODO,SBM Yogyakarta IV Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,90.81,94.00,92.72,95.00,98.00,61.26,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-29,2025-05-24,44-55203,IV,2025,JL. JANTI,Kab Bantul,DODO,SBM Yogyakarta I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,88.67,94.33,93.33,87.90,100.00,47.91,Pasti Pas Good,,
2025-07-09,2025-05-24,34-42111,III,2025,"Jl. Lingkar Selatan Ciracas, Serang",Kota Serang,DODO,SBM Banten II Fuel,DAE,DAGE,CERTIFIED,NOT CERTIFIED,88.64,86.67,100.00,87.55,94.50,56.80,Pasti Pas Good,,Rompi Khusus
2025-06-25,2025-05-24,34-45515,III,2025,Jl. Siliwangi No. 1 Cirendang Kuningan,Kab Kuningan,DODO,SBM Cirebon I Fuel,DAE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,88.74,95.33,96.52,78.91,83.00,71.00,Pasti Pas Good,,
2025-05-28,2025-05-24,54-69407,V,2025,Jl. Raya Gapura Ds. Paberasan Kec. Sumenep Madura,Kab Sumenep,DODO,SBM Surabaya IV Fuel,TAGE2,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,78.81,71.00,91.76,89.00,74.50,47.33,Basic,Masa Berlaku APAR,"Masa Berlaku APAR, Produk JBU, Jalur Fast Track, Rompi Khusus, NFR"
2025-05-27,2025-05-24,34-17308,III,2008,"Jl. MT. Haryono Setu, Bekasi",Kab Bekasi,DODO,SBM Karawang I Fuel,Re-CAE1,Re-CAE2,NOT CERTIFIED,NOT CERTIFIED,72.35,61.22,86.62,77.35,75.50,43.78,Basic,"PELUMAS, DU Dispenser, Izin Prinsip","PELUMAS, Rompi Khusus, DU Dispenser, NFR, Jalur Fast Track, Izin Prinsip"
2025-05-29,2025-05-24,44-50218,IV,2025,Jl. Raya Semarang-Kendal Km 15 ,Kota Semarang,DODO,SBM Semarang I Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,93.53,96.89,100.00,94.90,90.00,64.06,Pasti Pas Good,,"Produk JBU, NFR"
2025-07-02,2025-05-24,44-59122,IV,2025,"Jl. Mangkudipuro KM1, Growong Kidul Juwana",Kab Pati,DODO,SBM Semarang IV Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.83,95.67,93.61,90.42,88.00,61.36,Pasti Pas Good,,"Jalur Fast Track, Produk JBU"
2025-05-29,2025-05-24,54-82116,V,2025,"Jl. Gatot Subroto, Sanggulan",Kab Tabanan,DODO,SBM Bali II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.57,95.00,100.00,94.77,100.00,51.00,Pasti Pas Good,,"NFR, Produk JBU"
2025-07-02,2025-05-24,34-15810,III,2025,Jl. Raya Legok Ds. Caringin,Kab.Tanggerang,DODO,SBM Banten I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,89.34,95.33,96.35,88.35,92.50,49.13,Pasti Pas Good,,"Jalur Fast Track, Rompi Khusus, NFR, Produk JBU"
2025-05-28,2025-05-24,34-41306,III,2025,"Jl. Rengas Dengklok, Kec. Rengas Dengklok",Kab. Karawang,DODO,SBM Karawang II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,92.98,95.67,100.00,95.64,95.00,57.01,Pasti Pas Good,,"NFR, Produk JBU"
2025-05-29,2025-05-24,44-55524,IV,2025,Jl. Raya Desa Umbulmartani Kec. Ngemplak,Kab Sleman,DODO,SBM Yogyakarta I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.98,96.67,100.00,96.01,98.00,59.66,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-12,2025-05-24,44-50704,IV,2025,Jl. Sukarno Hatta Salatiga,Kota Salatiga,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.33,96.67,100.00,88.77,85.00,60.56,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-29,2025-05-24,61-74101,VI,2025,"Jl. Iskandar Km. 5 Madurejo, Pangkalan Bun",Kab KotawaringinBar,COCO,SBM Kalteng II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.17,96.67,100.00,92.78,93.00,43.06,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-05-29,2025-05-24,44-53202,IV,2025,Jl. MT. Haryono No. 75 A Cilacap,Kab. Cilacap,DODO,SBM Tegal III Fuel,TAGE3,DAE,CERTIFIED,CERTIFIED,94.7,96.67,100.00,93.60,100.00,69.80,Pasti Pas Excellent,,
2025-05-29,2025-05-24,54-66131,V,2025,Jl. Raya Talun kec. Talun,Kab Blitar,,SBM Kediri II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.53,100.00,100.00,88.50,98.00,60.31,Pasti Pas Good,,"NFR, Produk JBU"
2025-05-29,2025-05-24,44-57301,IV,2025,"Jl. Karanggede - Gemolong, Beji Andong",Kab Boyolali,DODO,SBM Yogyakarta III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,85.85,84.33,90.00,90.33,96.00,58.76,Pasti Pas Good,,"Jalur Fast Track, Produk JBU"
2025-05-29,2025-05-24,44-59520,IV,2025,"JL. RAYA DS.KARANGAWEN, KEC. KARANGAWEN",Kab Demak,DODO,SBM Semarang III Fuel,TAGE2,TAGE3,CERTIFIED,CERTIFIED,92.91,97.33,100.00,97.94,90.00,51.18,Pasti Pas Good,,
2025-05-28,2025-05-23,11-231401,I,2025,"Jl. Sudirman, Geuce Ineum, Banda Raya, Banda Aceh",Kota Banda Aceh,COCO,SBM Aceh I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.72,91.33,100.00,98.76,100.00,65.60,Pasti Pas Good,,NFR
2025-05-28,2025-05-23,14-2031116,I,2025,"Jl. Medan - Binjai KM. 11,5",Kab Deli Serdang,DODO,SBM Medan II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,95.45,100.00,100.00,97.50,100.00,59.54,Pasti Pas Good,,"NFR, Produk JBU"
2025-07-02,2025-05-23,51-63221,V,2025,Rest Area Ruas Tol Trans Jawa KM 575B Desa Ngale kec paron,Kab Ngawi,,SBM Kediri III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.63,92.67,89.89,85.60,100.00,67.40,Pasti Pas Good,,NFR
2025-05-28,2025-05-23,14-294723,I,2025,Jl. Jendral Suprapto-Tembesi,Kota Batam,DODO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.82,99.00,100.00,91.90,92.00,55.38,Pasti Pas Good,,"NFR, Jalur Fast Track, Produk JBU"
2025-05-27,2025-05-23,34-12409,III,2008,Jln Karang Tengah Raya No. 20 kel. Lebak Bulus Jakarta Selatan,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,91.2,97.33,100.00,89.70,94.00,47.15,Pasti Pas Good,,"NFR, Produk JBU, Jalur Fast Track"
2025-05-28,2025-05-23,34-45319,III,2025,Jl. Raya Cikamurung Desa Cibuluh,Kab Sumedang,DODO,SBM Bandung III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,84.82,87.33,100.00,86.65,77.50,35.36,Pasti Pas Good,,"NFR, Rompi Khusus, Produk JBU, Jalur Fast Track"
2025-05-28,2025-05-23,14-201106,I,2025,Jl. Karya Jasa,Kota Medan,DODO,SBM Medan I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,97.03,99.00,100.00,98.29,100.00,76.70,Pasti Pas Excellent,,
2025-07-02,2025-05-23,34-15712,III,2025,Jl. Raya Cikupa,Kab Tangerang,DODO,SBM Banten I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.44,90.91,92.33,87.73,98.00,70.53,Pasti Pas Good,,Produk JBU
