send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,good_status,excellent_status,Total Score,SSS,EQnQ,RFS,VFC,EPO,kelas_spbu,penalty_good_alerts,penalty_excellent_alerts
2025-06-29,2025-06-29,54-85116,V,2025,Jl. Perintis Kemerdekaan Kel. TDM,Kota Kupang,DODO,SBM NTT I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,97.77,100.00,100.00,100.00,98.00,79.70,Pasti Pas Good,,Jalur Fast Track
2025-06-29,2025-06-28,34-40318,III,2025,"Jl. Kolonel Masturi,  Lembang",Kab Bandung Barat,DODO,SBM Bandung II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.07,96.67,92.72,95.00,93.00,49.53,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-06-28,2025-06-28,24-30735,II,2025,Jl.Merdeka LK.VII No.15 Sekayu,Kab Musi Banyuasin,DODO,SBM Sumsel I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.41,96.67,90.80,90.20,91.00,40.30,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-29,2025-06-28,34-45520,III,2025,"Jalan Raya Luragung Cibingbin, Cimahi Kuningan",Kab Kuningan,DODO,SBM Cirebon I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,90.29,95.33,100.00,89.21,81.00,57.30,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-06-29,2025-06-28,44-53125,IV,2025,"Jl. Raya Tambak - Buntu KM 28, Buniayu",Kab Banyumas,,SBM Tegal III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,94.61,100.00,100.00,93.35,98.00,61.40,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-06-28,2025-06-28,14-294728,I,2025,Jl. Komplek Aviari,Kota Batam,,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.74,95.00,100.00,98.00,95.00,61.40,Pasti Pas Good,,NFR
2025-06-28,2025-06-28,34-40258,III,2025,Jl. Cibolerang,Kota Bandung,DODO,SBM Bandung I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,92.31,95.33,100.00,91.75,98.00,55.56,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-06-29,2025-06-28,44-57708,IV,2025,"Jl. Ringroad Utara, Sroyo, Jaten",Kab Karanganyar,DODO,SBM Yogyakarta IV Fuel,TAGE2,TAGE3,CERTIFIED,CERTIFIED,92.42,92.67,98.08,92.10,100.00,67.70,Pasti Pas Good,,
2025-07-23,2025-06-28,34-14407,III,2025,Jl. Jembatan Tiga,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,92.1,96.52,96.52,97.00,79.00,70.00,Pasti Pas Excellent,,
2025-06-28,2025-06-28,54-67125,V,2025,Jl. Raya Ngopak Grati Pasuruan,Kab Pasuruan,,SBM Malang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.44,88.33,93.38,90.96,99.00,48.10,Pasti Pas Good,,NFR
2025-06-29,2025-06-28,44-58205,IV,2025,Jl. Raya Randublatung,Kab Blora,DODO,SBM Semarang IV Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,92.46,100.00,100.00,88.90,98.00,48.81,Pasti Pas Good,,"NFR, Produk JBU, Jalur Fast Track"
2025-06-29,2025-06-28,74-92401,VII,2025,Jl. Poros Bantaeng Bulukumba,Kab Bantaeng,,SBM Sulselbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,85.6,83.00,92.72,86.68,95.00,60.46,Pasti Pas Good,,"NFR, Jalur Fast Track, Produk JBU"
2025-06-28,2025-06-28,24-31447,II,2025,KELURAHAN BANDAR AGUNG LAHAT,Kab Lahat,DODO,SBM Sumsel II Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,91.75,99.00,100.00,92.20,96.00,40.08,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-06-28,2025-06-28,34-45237,III,2025,Jl Raya Lempuyang Desa Lempuyang Kec. Anjatan Kab. Indramayu,Kab Indramayu,DODO,SBM Cirebon II Fuel,TAGE2,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,81.5,81.00,83.81,91.60,95.00,42.43,Basic,,"Produk JBU, NFR, Jalur Fast Track"
2025-06-29,2025-06-28,54-63422,V,2025,Jl. Raya Bungkal - Banggel Ds. Bungkal,Kab Ponorogo,DODO,SBM Kediri III Fuel,TAG1,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,73.09,67.33,82.11,76.79,75.50,53.23,Basic,PELUMAS,"NFR, Jalur Fast Track, PELUMAS"
2025-07-16,2025-06-28,44-50601,IV,2025,"Jl. Raya Bawen - Ungaran, Harjosari",Kab Semarang,DODO,SBM Semarang I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,89.11,88.33,95.21,91.60,88.00,69.30,Pasti Pas Good,,NFR
2025-06-28,2025-06-28,33-41302,III,2025,"Jl. Raya Syech Quro, Lemah Abang",Kab Karawang,,SBM Karawang II Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,88.78,93.33,97.98,90.75,95.00,37.51,Pasti Pas Good,,"NFR, Produk JBU"
2025-06-28,2025-06-28,24-34104,II,2025,Jl. Raya Terbanggi Besar,Kab Lampung Tengah,DODO,SBM Lampung II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.5,95.00,100.00,91.10,95.00,52.81,Pasti Pas Good,,NFR
2025-06-29,2025-06-28,44-58125,IV,2025,Jl. Danyang - Kuwu RT 08 RW 06 Ds. Panunggalan Kec. Pulokulon    ,Kab Grobogan,DODO,SBM Semarang III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.12,94.67,100.00,95.13,95.00,41.90,Pasti Pas Good,,NFR
2025-06-29,2025-06-28,84-99601,VIII,2025,JL.Parakomando,Kab Merauke,DODO,SBM Papua Selatan - Pegunungan I ,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,92.95,98.67,100.00,98.60,88.00,48.26,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-06-28,2025-06-28,34-17124,III,2025,Jl. Cut Mutiah Raya Bekasi Timur,Kota Bekasi,DODO,SBM Karawang I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,95.12,99.00,100.00,93.32,96.00,71.50,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-06-28,2025-06-28,54-66115,V,2025,Jl. Raya Siraman Kesamben,Kab Blitar,DODO,SBM Kediri II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,88.2,85.33,100.00,91.95,94.00,48.13,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-06-29,2025-06-28,44-51202,IV,2025,Jl. Raya Plelen Grinsing,Kab Batang,DODO,SBM Semarang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.19,88.00,92.72,86.49,90.00,56.40,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-06-28,2025-06-28,31-12401,III,2025,Jl.Fatmawati No.6 Gandaria Selatan,Kota Jakarta Selatan,,SBM Jabode III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,98.19,98.33,100.00,95.99,100.00,94.80,Pasti Pas Excellent,,
2025-06-29,2025-06-28,44-53130,IV,2025,"Ds. Pageraji, Cilongok, Banyumas",Kab Banyumas,,SBM Tegal III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.28,99.33,100.00,92.60,98.00,51.60,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-29,2025-06-28,34-41345,III,2025,Jl. Toll Jakarta Cikampek KM. 42.3,Kab Karawang,DODO,SBM Karawang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.55,96.33,92.70,97.13,100.00,53.88,Pasti Pas Good,,NFR
2025-06-29,2025-06-28,24-36616,II,2025,Jl. Jambi Palembang Tempino Muara Jambi,Kab Muara Jambi,DODO,SBM Jambi I Fuel,Re-CA2,Re-CA3,NOT CERTIFIED,NOT CERTIFIED,89.42,97.33,97.12,92.16,86.00,41.06,Basic,Izin Prinsip,"NFR, Jalur Fast Track, Izin Prinsip"
2025-06-29,2025-06-28,74-92104,VII,2025,Abd Kadir Dg Sirua kec Soomba Opu Samata,Kab Gowa,,SBM Sulselbar I Fuel,TAG3,DAG1,CERTIFIED,CERTIFIED,87.62,88.00,96.52,88.42,94.50,51.20,Pasti Pas Good,,
2025-06-28,2025-06-28,14-294741,I,2025,"Jl. Letjend Suprapto, Batu Aji, Kota Batam",Kota Batam,DODO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,94.09,100.00,100.00,94.50,90.50,61.40,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-28,2025-06-28,24-34189,II,2025,"Jl. Lintas Timur, Terusan Nunyai, Lampung Tengah",Kab Lampung Tengah,DODO,SBM Lampung II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,89.04,97.33,99.04,90.65,78.00,41.73,Pasti Pas Good,,NFR
2025-06-29,2025-06-28,14-282682,I,2025,"Jl. Garuda Sakti Km.2,5 - Kampar",Kota Pekanbaru,DODO,SBM Riau I Fuel,TAG3,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,69.91,67.33,61.67,83.34,89.00,56.31,Basic,Masa Berlaku APAR,"Masa Berlaku APAR, NFR"
2025-06-28,2025-06-28,14-224303,I,2025,"Jl.Sisingamangara,Porsea - Toba Samosir",Kab Toba Samosir,DODO,SBM Sibolga II Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,85.81,80.33,100.00,85.00,83.50,63.56,Pasti Pas Good,,Jalur Fast Track
2025-06-28,2025-06-28,34-40512,III,2025,Jl. Raya Cempaka Mekar Padalarang Kab. Bandung Barat,Kab Bandung Barat,,SBM Bandung II Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,73.41,90.67,58.79,80.00,71.00,54.76,Pasti Pas Good,,"Produk JBU, NFR"
2025-06-28,2025-06-28,24-33378,II,2025,Jl. Kimjung Kec Parit Tiga,Kab Bangka Barat,DODO,SBM Babel I,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,90.09,91.33,100.00,92.00,93.00,49.90,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-29,2025-06-28,24-307158,II,2025,Jl. Lingkar Luar Sekayu,Kab Musi Banyuasin,DODO,SBM Sumsel I Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,85.55,96.67,78.72,86.35,93.00,63.60,Pasti Pas Good,,Jalur Fast Track
2025-06-28,2025-06-28,54-64111,V,2025,JL. Urip Sumoharjo Kel. Kaliombo Kec. Kota,Kota Kediri,,SBM Kediri I Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,92.38,92.22,100.00,91.47,99.00,65.30,Pasti Pas Good,,NFR
2025-06-29,2025-06-28,34-16915,III,2025,"Jl. Akses Cibubur, Buperta",Kota Depok,DODO,SBM Jabode III Fuel,TAGE2,TAGE3,CERTIFIED,CERTIFIED,90.13,90.00,91.60,91.65,88.00,85.20,Pasti Pas Good,,
2025-06-28,2025-06-28,34-13202,III,2025,Jl. Perintis Kemerdekaan Kav. 194,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.85,96.00,100.00,95.57,88.00,51.31,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-06-28,2025-06-28,54-67145,V,2025,Jl. Soekarno Hatta No. 39 Kota Pasuruan,Kota Pasuruan,,SBM Malang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,95.86,96.67,100.00,93.48,99.00,82.58,Pasti Pas Excellent,,
2025-07-23,2025-06-28,34-14410,III,2025,Jl. Kapuk Kamal Raya No. 36,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,91.76,95.85,100.00,87.57,93.00,63.33,Pasti Pas Excellent,,
2025-06-29,2025-06-28,44-58113,IV,2025,Jl. Raya Purwodadi - Blora Km.8,Kab Grobogan,,SBM Semarang III Fuel,DAG2,DAG3,CERTIFIED,NOT CERTIFIED,90.37,86.67,100.00,94.10,95.00,60.46,Pasti Pas Good,,NFR
2025-06-28,2025-06-28,34-45230,III,2025,Jl. Raya Patrol Haurgeulis,Kab Indramayu,DODO,SBM Cirebon II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,83.12,83.33,96.17,86.89,82.50,36.53,Pasti Pas Good,,"NFR, Produk JBU, Jalur Fast Track"
2025-06-29,2025-06-28,14-244434,I,2025,Kuala Simpang,Kab Aceh Tamiang,,SBM Aceh II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.1,86.67,100.00,92.15,97.00,49.72,Pasti Pas Good,,NFR
2025-06-28,2025-06-28,34-46401,III,2025,jl Raya timur no 451 badak paeh. rt 003 rw 009 Desa Cipakat Kec. Singaparna Kab Tasikmalaya,Kab Tasikmalaya,DODO,SBM Bandung IV Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,86.46,96.67,85.40,87.00,83.00,61.46,Pasti Pas Good,,NFR
2025-06-29,2025-06-28,64-78806,VI,2025,JL Rahadi Usman Pesaguan ketapang,Kab Ketapang,,SBM Kalbar III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.56,91.33,100.00,93.19,93.50,41.73,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-06-28,2025-06-28,34-40309,III,2025,Jl. Raya laswi No. 16 Warusatangkal Majalaya,Kab Bandung,,SBM Bandung II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.85,95.00,100.00,93.80,88.00,47.93,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-28,2025-06-28,54-66117,V,2025,DS. SOSO KEC. GANDUSARI,Kab Blitar,,SBM Kediri II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,85.63,83.33,96.17,86.90,95.00,48.96,Pasti Pas Good,,NFR
2025-06-29,2025-06-28,44-54110,IV,2025,"JL.Ketawang km9,desa Aglik,Grabag,Purworejo",Kab Purworejo,DODO,SBM Yogyakarta II Fuel,Re-CA2,TAG1,CERTIFIED,NOT CERTIFIED,88.86,91.22,100.00,89.63,95.50,40.50,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-29,2025-06-28,34-45515,III,2025,Jl. Siliwangi No. 1 Cirendang Kuningan,Kab Kuningan,DODO,SBM Cirebon I Fuel,TAGE1,TAGE2,CERTIFIED,CERTIFIED,93.38,96.67,100.00,90.70,93.00,69.20,Pasti Pas Good,,
2025-06-28,2025-06-28,54-61111,V,2025,Desa Bringkang Kec. Menganti,Kab Gresik,,SBM Surabaya III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.58,88.67,100.00,89.80,85.00,55.22,Pasti Pas Good,,NFR
2025-06-28,2025-06-28,34-14411,III,2025,Jl. Kapuk Kamal Muara,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,92.59,100.00,100.00,93.58,96.00,42.60,Pasti Pas Good,,NFR
2025-06-28,2025-06-28,34-14414,III,2025,Jl. Gedong Panjang No. 41,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.97,100.00,96.52,95.30,100.00,59.60,Pasti Pas Good,,NFR
2025-07-18,2025-06-28,44-50505,IV,2025,Jl. Bawen Randu Gunting Klepu Semarang,Kab Semarang,DODO,SBM Semarang I Fuel,TAG3,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,77.97,70.33,84.48,84.11,94.50,52.35,Basic,Masa Berlaku APAR,"Masa Berlaku APAR, NFR"
2025-06-29,2025-06-28,44-55517,IV,2025,"Jl. Besi Jangkang, Ngaglik",Kab Sleman,DODO,SBM Yogyakarta I Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,68.16,62.56,80.03,67.77,78.50,42.23,Basic,"APAB, Izin Prinsip","APAB, Produk JBU, Izin Prinsip, NFR"
2025-07-18,2025-06-28,44-51201,IV,2025,Jl. Raya Banyuputih Batang,Kab Batang,DODO,SBM Semarang II Fuel,TAGE1,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,80.7,75.67,92.15,75.27,95.00,58.06,Basic,,"NFR, Jalur Fast Track"
2025-06-28,2025-06-28,14-207166,I,2025,Jl. Medan Binjai Ds Sidorejo - Binjai,Kota Binjai,DODO,SBM Medan I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,93.84,97.67,93.03,94.36,100.00,77.50,Pasti Pas Excellent,,
2025-06-29,2025-06-28,44-58209,IV,2025,Jl. Raya Blora Randublatung RT 03/0,Kab Blora,DODO,SBM Semarang IV Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,94.33,100.00,96.35,98.90,100.00,56.31,Pasti Pas Good,,NFR
2025-06-28,2025-06-28,24-314152,II,2025,Jl. Lintas Sumatera Ds.Muara Lawai,Kab Lahat,,SBM Sumsel II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.08,97.33,96.17,90.85,88.50,40.08,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-28,2025-06-28,34-42207,III,2025,Jl. Raya Tanjung Lesung Km. 3 Labuan,Kab Pandeglang,,SBM Banten III Fuel,TAGE2,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,86.57,93.33,91.79,86.26,94.50,43.05,Basic,Masa Berlaku APAR,"NFR, Produk JBU, Jalur Fast Track, Masa Berlaku APAR"
2025-07-18,2025-06-28,44-51205,IV,2025,Jl. Jendral Sudirman no. 17,Kab Batang,DODO,SBM Semarang II Fuel,DAE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,88.01,90.67,100.00,77.76,95.00,57.20,Pasti Pas Good,,
2025-06-28,2025-06-28,64-73806,VI,2025,Jalan Rapen Ring Road Muara Teweh,Kab. Barito Utara,DODO,SBM Kalteng III Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,91.11,89.33,100.00,91.50,94.50,65.60,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-07-16,2025-06-28,64-70804,VI,2025,"Jl. A. Yani Km. 122, Desa Asam-asam, Jorong",Kab Tanah Laut,DODO,SBM Kalsel I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,86.62,92.67,89.41,90.88,87.00,51.01,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-06-28,2025-06-28,34-17606,III,2025,"Jl. Raya Tambelang, Kec. Sukatani",Kab Bekasi,DODO,SBM Karawang I Fuel,TAGE1,TAGE2,CERTIFIED,CERTIFIED,95.84,97.67,100.00,92.87,100.00,79.68,Pasti Pas Good,,
2025-06-29,2025-06-28,44-52202,IV,2025,"Jl. Raya Klampok, Wanasari",Kab Brebes,DODO,SBM Tegal I Fuel,DAG2,DAG3,CERTIFIED,NOT CERTIFIED,92.54,100.00,100.00,93.00,97.50,41.90,Pasti Pas Good,,NFR
2025-06-28,2025-06-28,34-41355,III,2025,"Jl. Raya Batu Jaya, Kec. Batu Jaya",Kab Karawang,,SBM Karawang II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,96.83,100.00,98.08,98.00,100.00,78.08,Pasti Pas Excellent,,
2025-06-28,2025-06-28,33-17501,III,2025,"Jl. Raya Tol Jakarta - Cikampek KM.19B, Kel. Lembangsari, Kec. Tambun Selatan, Kabupaten Bekasi, Jawa Barat 17510",Kab Bekasi,CODO I,SBM Karawang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,93.66,97.33,93.38,94.60,97.00,78.30,Pasti Pas Excellent,,
2025-06-29,2025-06-28,84-99602,VIII,2025,Jl. Ahmad Yani No. 44 Rimba Jaya,Kab Merauke,DODO,SBM Papua Selatan - Pegunungan I ,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,92.13,91.00,100.00,99.07,98.00,52.16,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-06-28,2025-06-28,34-41327,III,2025,"Jl.Bukit Indah Raya,Kec.Cikampek",Kab Karawang,DODO,SBM Karawang II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,93.75,100.00,90.00,99.50,100.00,68.46,Pasti Pas Good,,NFR
2025-06-29,2025-06-28,44-57101,IV,2025,"Jl. Ahmad Yani, Pabelan Kartosura",Kab Sukoharjo,DODO,SBM Yogyakarta III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,94.76,93.00,100.00,93.20,99.00,83.20,Pasti Pas Excellent,,
2025-06-28,2025-06-28,54-67115,V,2025,"Desa Beji, Pasuruan",Kab Pasuruan,,SBM Malang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.51,84.33,100.00,90.10,88.00,43.88,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-06-29,2025-06-28,74-92404,VII,2025,JL. POROS BANTAENG - BULUKUMBA KELURAHAN LAMBOCCA,Kab Bantaeng,,SBM Sulselbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,84.41,83.00,92.72,87.25,95.00,47.50,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-28,2025-06-26,14-2826114,I,2025,Jl.Riau - Pekanbaru,Kota Pekanbaru,DODO,SBM Riau I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,91.3,89.33,99.13,90.91,98.00,67.60,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-06-29,2025-06-26,14-244432,I,2025,"Jl Ahmad Yani No 210, Kota Langsa",Kota Langsa,DODO,SBM Aceh II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.17,84.00,100.00,92.95,96.00,57.83,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-28,2025-06-26,34-45523,III,2025,Jl. Raya Cipicung-Cimaranten Kab. Kuningan,Kab Kuningan,,SBM Cirebon I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.17,95.33,96.17,86.30,78.00,56.31,Pasti Pas Good,,NFR
2025-06-28,2025-06-26,34-15410,III,2025,Jl. WR. Supratman Pndok Ranji,Kota Tangerang Sel.,DODO,SBM Banten I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,88.03,89.33,100.00,86.46,96.00,43.31,Pasti Pas Good,,"NFR, Jalur Fast Track, Produk JBU"
2025-06-29,2025-06-26,44-52420,IV,2025,Jl Mayjen Sutoyo Kagok,Kab Tegal,DODO,SBM Tegal I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,94.62,97.00,100.00,93.18,100.00,68.70,Pasti Pas Excellent,,
2025-06-29,2025-06-26,14-2021140,I,2025,Jl Platina Raya - Titi Papan,Kota Medan,DODO,SBM Medan I Fuel,TAGE2,TAGE3,CERTIFIED,CERTIFIED,93.39,98.67,100.00,88.82,95.50,64.48,Pasti Pas Good,,
2025-06-29,2025-06-26,44-52222,IV,2025,"Jl. Ds. Dukuh Tengah, Ketanggungan",Kab Brebes,,SBM Tegal I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,94.92,100.00,100.00,94.90,98.00,61.40,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-28,2025-06-26,14-243455,I,2025,Jl. Medan - Banda Aceh Desa Bathuphat Timur,Kota Lhokseumawe,DODO,SBM Aceh II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,95.77,99.00,100.00,98.00,98.00,66.72,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-06-27,2025-06-26,34-15101,III,2025,Jl. Jendral Sudirman,Kota Tangerang,DODO,SBM Banten I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,91.7,95.33,93.38,94.60,99.00,62.67,Pasti Pas Good,,NFR
2025-06-29,2025-06-26,74-92121,VII,2025,Jl. Poros Pallangga,Kab Gowa,,SBM Sulselbar I Fuel,TAGE2,TAGE3,CERTIFIED,CERTIFIED,88.59,91.33,89.41,91.65,93.00,67.41,Pasti Pas Good,,
2025-06-29,2025-06-26,74-92503,VII,2025,Kelurahan Jalanjang Kecamatan Gantarang,Kab Bulukumba,,SBM Sulselbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,83.62,84.00,88.88,86.82,90.00,54.00,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-06-27,2025-06-26,34-42215,III,2025,"Jl. Raya Panimbang - Cibaliung, karya buana, Cigeulis",Kab Pandeglang,DODO,SBM Banten III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,84.73,86.67,87.54,89.37,97.00,48.96,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-06-29,2025-06-26,54-63301,V,2025,Jl. Raya Magetan - Maospati,Kab Magetan,DODO,SBM Kediri III Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,84.78,83.33,99.04,85.16,92.00,38.44,Pasti Pas Good,,"Jalur Fast Track, NFR, Produk JBU"
2025-06-27,2025-06-26,54-60167,V,2025,Jl. Diponegoro No.221-223,Kota Surabaya,DODO,SBM Surabaya I Fuel,DAE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,87.83,79.33,100.00,88.50,91.00,72.32,Pasti Pas Good,,
2025-06-27,2025-06-26,64-74107,VI,2025,"Jl. A.Yani Km. 65, Ds. Pangkalan Banteng",Kab KotawaringinBar,DODO,SBM Kalteng II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.76,87.00,99.09,95.95,88.00,49.41,Pasti Pas Good,,NFR
2025-06-29,2025-06-26,34-13803,III,2025,Jl. Raya Ceger Cipayung,Kota Jakarta Timur,,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.66,98.33,100.00,96.10,98.00,51.43,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-06-29,2025-06-26,64-78814,VI,2025,JL. GAJAH MADA DS. SUKABANGUN KEC.,Kab. Ketapang,,SBM Kalbar III Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,91.56,94.33,100.00,93.65,98.00,47.16,Pasti Pas Good,,"Produk JBU, NFR"
2025-06-29,2025-06-26,34-16411,III,2025,"Jl. R.A Kartini No. 7, Pancoranmas",Kota Depok,DODO,SBM Jabode III Fuel,TAGE2,TAGE3,CERTIFIED,CERTIFIED,89.41,87.33,95.96,91.75,98.00,62.68,Pasti Pas Good,,
2025-06-27,2025-06-26,54-601112,V,2025,Jl. Margomulyo No.30,Kota Surabaya,DODO,SBM Surabaya I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,90.21,88.33,100.00,86.45,95.00,69.20,Pasti Pas Excellent,,
2025-06-29,2025-06-26,34-44111,III,2025,Jl. Raya Limbangan Bandrek,Kab Garut,DODO,SBM Bandung III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.33,95.33,92.72,91.00,87.50,49.68,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-06-28,2025-06-26,11-294703,I,2025,"Jl  Yos Sudarso, Baloi Kota Batam",Kota Batam,COCO,SBM Kepulauan Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.87,92.67,100.00,95.40,95.00,64.90,Pasti Pas Good,,NFR
